trip_id,vehicle_id,start_time,end_time,start_hour,day_of_week,is_weekend,speed_mean,speed_std,idle_time_s,idle_ratio,total_km,stop_count,is_anomaly
V0_T0412,0,2024-08-16 12:38:20,2024-08-16 12:50:34,12,4,0,21.76,18.3412,2308.0,3.1444,4.75,3,0
V0_T0413,0,2024-08-16 12:52:22,2024-08-16 12:57:53,12,4,0,13.21,11.4239,143.0,0.432,1.099,3,0
V0_T0414,0,2024-08-16 14:22:10,2024-08-16 15:07:01,14,4,0,14.74,14.5119,2571.0,0.9554,9.981,4,0
V0_T0415,0,2024-08-16 15:47:42,2024-08-16 15:48:51,15,4,0,0.62,1.0681,2441.0,35.3768,0.05,1,0
V0_T0416,0,2024-08-16 17:30:53,2024-08-16 17:56:12,17,4,0,14.17,14.6762,3082.0,2.029,5.76,5,0
V0_T0417,0,2024-08-16 18:03:37,2024-08-16 18:04:43,18,4,0,1.39,2.775,446.0,6.7576,0.0,1,0
V0_T0418,0,2024-08-16 19:41:09,2024-08-16 20:11:55,19,4,0,19.03,16.0002,2715.0,1.4707,10.17,2,0
V0_T0419,0,2024-08-17 08:35:41,2024-08-17 08:36:20,8,5,1,0.0,0.0,582.0,14.9231,0.0,0,0
V0_T0420,0,2024-08-17 08:53:35,2024-08-17 08:55:01,8,5,1,0.0,0.0,1096.0,12.7442,0.0,0,0
V0_T0421,0,2024-08-17 09:46:57,2024-08-17 11:09:38,9,5,1,7.58,12.8435,6796.0,1.3699,8.061,5,1
V0_T0422,0,2024-08-17 11:20:23,2024-08-17 11:33:50,11,5,1,0.0,0.0,1445.0,1.7906,0.058,0,0
V0_T0423,0,2024-08-17 15:46:41,2024-08-17 16:22:47,15,5,1,14.29,14.7137,1862.0,0.8596,8.02,7,0
V0_T0424,0,2024-08-17 16:53:43,2024-08-17 17:06:14,16,5,1,27.0,18.4091,1981.0,2.6378,5.89,3,0
V0_T0425,0,2024-08-17 17:43:12,2024-08-17 18:01:56,17,5,1,21.56,14.4115,2464.0,2.1922,7.78,1,0
V0_T0426,0,2024-08-19 08:21:27,2024-08-19 08:24:34,8,0,0,0.31,0.7553,2105.0,11.2567,0.0,1,0
V0_T0427,0,2024-08-19 11:05:32,2024-08-19 11:10:41,11,0,0,14.95,14.0772,1117.0,3.6149,1.48,0,0
V0_T0428,0,2024-08-19 11:55:52,2024-08-19 11:57:46,11,0,0,7.4,6.7973,1334.0,11.7018,0.272,1,0
V0_T0429,0,2024-08-19 11:58:59,2024-08-19 11:59:30,11,0,0,0.0,0.0,74.0,2.3871,0.0,0,0
V0_T0430,0,2024-08-19 12:11:04,2024-08-19 12:11:25,12,0,0,0.0,0.0,695.0,33.0952,0.0,0,0
V0_T0431,0,2024-08-19 12:26:24,2024-08-19 12:26:33,12,0,0,0.0,0.0,899.0,99.8889,0.0,0,0
V0_T0432,0,2024-08-19 12:48:47,2024-08-19 12:49:52,12,0,0,0.0,0.0,1396.0,21.4769,0.0,0,0
V0_T0433,0,2024-08-19 12:54:34,2024-08-19 13:06:34,12,0,0,8.42,10.387,682.0,0.9472,0.789,2,0
V0_T0434,0,2024-08-19 13:06:55,2024-08-19 13:07:09,13,0,0,0.0,0.0,21.0,1.5,0.0,0,0
V0_T0435,0,2024-08-20 14:52:42,2024-08-20 15:23:50,14,1,0,26.52,19.1473,2206.0,1.1809,15.0,6,0
V0_T0436,0,2024-08-20 15:35:09,2024-08-20 15:35:42,15,1,0,0.0,0.0,679.0,20.5758,0.0,0,0
V0_T0437,0,2024-08-20 15:44:03,2024-08-20 15:44:37,15,1,0,0.62,1.0681,502.0,14.7647,0.0,0,0
V0_T0438,0,2024-08-22 09:09:05,2024-08-22 09:10:33,9,3,0,0.46,0.925,2070.0,23.5227,0.0,1,0
V0_T0439,0,2024-08-22 09:49:54,2024-08-22 10:30:09,9,3,0,15.02,14.1172,3374.0,1.3971,9.619,7,0
V0_T0440,0,2024-08-22 11:43:59,2024-08-22 11:45:11,11,3,0,2.96,6.6188,802.0,11.1389,0.071,1,0
V0_T0441,0,2024-08-22 12:09:31,2024-08-22 12:10:31,12,3,0,0.0,0.0,1460.0,24.3333,0.06,0,0
V0_T0442,0,2024-08-22 13:46:00,2024-08-22 14:06:14,13,3,0,13.0,12.7644,2729.0,2.2479,3.32,1,0
V0_T0443,0,2024-08-22 14:37:05,2024-08-22 14:38:52,14,3,0,1.23,2.1362,1851.0,17.2991,0.0,1,0
V0_T0444,0,2024-08-22 15:42:53,2024-08-22 16:05:15,15,3,0,19.73,15.4413,643.0,0.4791,7.37,3,0
V0_T0445,0,2024-08-22 16:44:42,2024-08-22 16:49:20,16,3,0,10.76,9.2802,2419.0,8.7014,1.009,2,0
V0_T0446,0,2024-08-22 16:51:59,2024-08-22 16:55:36,16,3,0,11.56,13.5857,269.0,1.2396,0.75,1,0
V0_T0447,0,2024-08-23 09:13:58,2024-08-23 09:48:39,9,4,0,17.2,15.688,4408.0,2.1182,9.66,6,0
V0_T0448,0,2024-08-23 11:28:41,2024-08-23 11:29:28,11,4,0,0.0,0.0,2375.0,50.5319,0.081,0,0
V0_T0449,0,2024-08-23 16:01:15,2024-08-23 16:05:03,16,4,0,0.37,0.8273,1777.0,7.7939,0.099,1,0
V0_T0450,0,2024-08-23 16:44:30,2024-08-23 16:44:50,16,4,0,0.0,0.0,2367.0,118.35,0.0,0,0
V0_T0451,0,2024-08-24 08:32:07,2024-08-24 08:37:42,8,5,1,19.27,17.6471,3164.0,9.4448,1.481,1,0
V0_T0452,0,2024-08-24 08:39:23,2024-08-24 08:56:51,8,5,1,21.3,14.3235,249.0,0.2376,7.541,3,0
V0_T0453,0,2024-08-24 09:02:30,2024-08-24 09:11:19,9,5,1,7.83,10.5508,647.0,1.2231,1.388,1,0
V0_T0454,0,2024-08-24 09:23:19,2024-08-24 09:24:52,9,5,1,1.85,3.2043,720.0,7.7419,0.0,1,0
V0_T0455,0,2024-08-24 10:26:20,2024-08-24 10:27:16,10,5,1,0.62,1.0681,43.0,0.7679,0.0,1,0
V0_T0456,0,2024-08-24 12:58:44,2024-08-24 13:21:00,12,5,1,18.98,15.0184,627.0,0.4693,7.09,4,0
V0_T0457,0,2024-08-24 13:23:45,2024-08-24 13:44:08,13,5,1,4.66,8.2315,965.0,0.789,1.07,4,0
V0_T0458,0,2024-08-26 08:58:09,2024-08-26 09:13:54,8,0,0,20.73,14.5785,2560.0,2.709,6.68,3,0
V0_T0459,0,2024-08-26 09:22:05,2024-08-26 09:47:42,9,0,0,17.82,17.3621,973.0,0.6331,7.08,6,0
V0_T0460,0,2024-08-26 10:36:41,2024-08-26 10:37:41,10,0,0,0.0,0.0,2939.0,48.9833,0.0,0,0
V0_T0461,0,2024-08-26 11:54:26,2024-08-26 12:04:11,11,0,0,12.55,15.7677,1175.0,2.0085,1.971,2,0
V0_T0462,0,2024-08-26 12:49:25,2024-08-26 12:49:54,12,0,0,0.0,0.0,2714.0,93.5862,0.0,0,0
V0_T0463,0,2024-08-26 13:33:52,2024-08-26 13:34:51,13,0,0,0.0,0.0,2639.0,44.7288,0.051,0,0
V0_T0464,0,2024-08-26 13:47:06,2024-08-26 14:07:37,13,0,0,10.54,12.511,1392.0,1.1308,2.59,5,0
V0_T0465,0,2024-08-26 14:14:26,2024-08-26 14:15:53,14,0,0,0.0,0.0,471.0,5.4138,0.109,0,0
V0_T0466,0,2024-08-26 14:43:57,2024-08-26 15:00:26,14,0,0,18.38,14.5742,1905.0,1.9262,5.92,2,0
V0_T0467,0,2024-08-26 15:22:52,2024-08-26 15:25:23,15,0,0,0.0,0.0,1470.0,9.7351,0.0,0,0
V0_T0468,0,2024-08-26 16:17:32,2024-08-26 16:17:59,16,0,0,1.23,2.1362,3130.0,115.9259,0.0,0,0
V0_T0469,0,2024-08-27 08:13:58,2024-08-27 08:15:42,8,1,0,0.0,0.0,2313.0,22.2404,0.0,0,0
V0_T0470,0,2024-08-27 08:23:03,2024-08-27 08:38:41,8,1,0,16.13,13.174,688.0,0.7335,4.01,4,0
V0_T0471,0,2024-08-27 08:42:25,2024-08-27 08:59:52,8,1,0,19.07,17.8552,620.0,0.5922,6.07,2,0
V0_T0472,0,2024-08-27 09:53:19,2024-08-27 09:54:06,9,1,0,0.0,0.0,2518.0,53.5745,0.0,0,0
V0_T0473,0,2024-08-27 11:52:25,2024-08-27 11:57:41,11,1,0,6.73,5.7483,275.0,0.8703,0.861,2,0
V0_T0474,0,2024-08-27 14:43:39,2024-08-27 14:43:55,14,1,0,0.0,0.0,2614.0,163.375,0.0,0,0
V0_T0475,0,2024-08-27 14:48:02,2024-08-27 15:05:13,14,1,0,15.85,13.1775,538.0,0.5218,4.87,4,0
V0_T0476,0,2024-08-27 15:07:43,2024-08-27 15:27:47,15,1,0,23.77,17.9729,401.0,0.3331,9.339,4,0
V0_T0477,0,2024-08-27 15:54:57,2024-08-27 15:55:33,15,1,0,0.0,0.0,1631.0,45.3056,0.0,0,0
V0_T0478,0,2024-08-27 15:58:14,2024-08-27 15:58:29,15,1,0,0.62,1.0681,162.0,10.8,0.0,0,0
V0_T0479,0,2024-08-27 16:15:27,2024-08-27 16:15:54,16,1,0,0.0,0.0,1018.0,37.7037,0.0,0,0
V0_T0480,0,2024-08-27 17:13:57,2024-08-27 17:14:13,17,1,0,0.92,1.3081,3483.0,217.6875,0.0,0,0
V0_T0481,0,2024-08-28 08:17:31,2024-08-28 08:34:02,8,2,0,12.03,10.7845,3256.0,3.2856,2.321,1,0
V0_T0482,0,2024-08-28 08:36:20,2024-08-28 09:16:30,8,2,0,18.67,16.5403,906.0,0.3759,13.769,5,0
V0_T0483,0,2024-08-28 09:27:01,2024-08-28 09:27:44,9,2,0,0.0,0.0,631.0,14.6744,0.051,0,0
V0_T0484,0,2024-08-28 09:35:21,2024-08-28 10:23:25,9,2,0,9.15,15.3029,2179.0,0.7555,6.73,4,0
V0_T0485,0,2024-08-28 10:48:17,2024-08-28 10:48:41,10,2,0,0.0,0.0,1492.0,62.1667,0.0,0,0
V0_T0486,0,2024-08-28 10:57:47,2024-08-28 10:58:17,10,2,0,0.0,0.0,547.0,18.2333,0.0,0,0
V0_T0487,0,2024-08-28 11:06:39,2024-08-28 11:31:21,11,2,0,12.27,13.162,1180.0,0.7962,4.5,5,0
V0_T0488,0,2024-08-28 14:44:04,2024-08-28 14:45:15,14,2,0,0.62,1.0681,543.0,7.6479,0.0,1,0
V0_T0489,0,2024-08-28 14:55:37,2024-08-28 15:01:02,14,2,0,12.42,7.0885,622.0,1.9138,1.299,1,0
V0_T0490,0,2024-08-28 15:06:21,2024-08-28 15:10:08,15,2,0,11.72,6.3415,319.0,1.4053,0.91,0,0
V0_T0491,0,2024-08-28 16:34:51,2024-08-28 17:06:05,16,2,0,19.66,18.0237,2034.0,1.0854,10.522,5,0
V0_T0492,0,2024-08-29 08:10:25,2024-08-29 08:11:09,8,3,0,0.92,1.3081,2818.0,64.0455,0.0,0,0
V0_T0493,0,2024-08-29 08:33:34,2024-08-29 08:33:52,8,3,0,0.0,0.0,1346.0,74.7778,0.0,0,0
V0_T0494,0,2024-08-29 08:41:15,2024-08-29 08:48:16,8,3,0,0.0,0.0,812.0,1.9287,0.0,0,0
V0_T0495,0,2024-08-29 11:45:28,2024-08-29 11:46:47,11,3,0,3.08,5.3405,2312.0,29.2658,0.0,1,0
V0_T0496,0,2024-08-29 13:41:02,2024-08-29 13:41:10,13,3,0,0.0,0.0,22.0,2.75,0.0,0,0
V0_T0497,0,2024-08-29 13:53:23,2024-08-29 13:57:57,13,3,0,14.93,9.1919,733.0,2.6752,1.541,1,0
V0_T0498,0,2024-08-29 14:51:37,2024-08-29 15:11:57,14,3,0,16.59,16.7694,3682.0,3.018,6.209,4,0
V0_T0499,0,2024-08-30 10:26:18,2024-08-30 10:27:04,10,4,0,0.0,0.0,1642.0,35.6957,0.0,0,0
V0_T0500,0,2024-08-30 16:11:34,2024-08-30 16:49:15,16,4,0,17.78,15.6525,2030.0,0.8978,11.49,5,1
V0_T0501,0,2024-08-30 17:58:31,2024-08-30 17:58:51,17,4,0,0.0,0.0,524.0,26.2,0.0,0,0
V0_T0502,0,2024-08-30 19:16:42,2024-08-30 19:49:48,19,4,0,19.92,14.7439,1507.0,0.7588,12.711,6,0
V1_T0001,1,2024-05-13 17:56:00,2024-05-13 18:07:30,17,0,0,0.0,0.0,756.0,1.0957,0.0,0,1
V1_T0002,1,2024-05-14 08:51:23,2024-05-14 08:51:28,8,1,0,0.0,0.0,1517.0,303.4,0.0,0,0
V1_T0003,1,2024-05-14 08:51:32,2024-05-14 08:51:39,8,1,0,0.0,0.0,4.0,0.5714,0.0,0,0
V1_T0004,1,2024-05-14 08:51:41,2024-05-14 08:51:45,8,1,0,0.0,0.0,2.0,0.5,0.0,0,0
V1_T0005,1,2024-05-14 08:51:50,2024-05-14 08:51:51,8,1,0,0.0,0.0,5.0,5.0,0.0,0,0
V1_T0006,1,2024-05-14 08:52:10,2024-05-14 08:52:12,8,1,0,0.0,0.0,19.0,9.5,0.0,0,0
V1_T0007,1,2024-05-14 08:53:35,2024-05-14 09:08:30,8,1,0,0.0,0.0,939.0,1.0492,0.0,0,1
V1_T0008,1,2024-05-14 09:20:18,2024-05-14 10:05:14,9,1,0,2.11,4.6081,2980.0,1.1053,0.609,3,1
V1_T0009,1,2024-05-15 16:03:21,2024-05-15 16:07:00,16,2,0,0.0,0.0,2248.0,10.2648,0.0,0,0
V1_T0010,1,2024-05-15 16:28:23,2024-05-15 16:29:10,16,2,0,0.0,0.0,1283.0,27.2979,0.0,0,0
V1_T0011,1,2024-05-15 16:31:39,2024-05-15 17:00:15,16,2,0,3.24,6.4295,1657.0,0.9656,0.649,3,1
V1_T0012,1,2024-05-15 18:55:38,2024-05-15 18:58:34,18,2,0,0.0,0.0,3425.0,19.4602,0.0,0,0
V1_T0013,1,2024-05-15 19:00:31,2024-05-15 19:01:08,19,2,0,0.0,0.0,117.0,3.1622,0.0,0,0
V1_T0014,1,2024-05-16 11:12:45,2024-05-16 11:13:04,11,3,0,0.0,0.0,1077.0,56.6842,0.0,0,0
V1_T0015,1,2024-05-16 11:13:07,2024-05-16 11:20:05,11,3,0,0.0,0.0,411.0,0.9833,0.0,0,0
V1_T0016,1,2024-05-17 09:39:06,2024-05-17 09:39:20,9,4,0,0.0,0.0,26.0,1.8571,0.0,0,0
V1_T0017,1,2024-05-17 11:15:58,2024-05-17 11:32:59,11,4,0,0.1,0.436,4035.0,3.952,0.102,1,1
V1_T0018,1,2024-05-18 10:36:12,2024-05-18 10:36:17,10,5,1,0.0,0.0,637.0,127.4,0.0,0,0
V1_T0019,1,2024-05-18 10:36:20,2024-05-18 10:57:40,10,5,1,0.42,1.1321,1038.0,0.8109,0.046,2,0
V1_T0020,1,2024-05-18 11:43:58,2024-05-18 11:55:51,11,5,1,0.0,0.0,3453.0,4.8429,0.0,0,0
V1_T0021,1,2024-05-18 11:55:57,2024-05-18 12:01:29,11,5,1,0.0,0.0,330.0,0.994,0.0,0,0
V1_T0022,1,2024-05-18 12:01:33,2024-05-18 12:02:28,12,5,1,0.0,0.0,54.0,0.9818,0.0,0,0
V1_T0023,1,2024-05-18 12:02:43,2024-05-18 12:15:19,12,5,1,0.0,0.0,731.0,0.9669,0.0,0,1
V1_T0024,1,2024-05-18 12:15:22,2024-05-18 12:35:04,12,5,1,0.0,0.0,1126.0,0.9526,0.0,0,0
V1_T0025,1,2024-05-18 12:38:31,2024-05-18 12:40:13,12,5,1,0.0,0.0,268.0,2.6275,0.0,0,0
V1_T0026,1,2024-05-20 10:42:52,2024-05-20 10:44:05,10,0,0,0.0,0.0,67.0,0.9178,0.0,0,0
V1_T0027,1,2024-05-20 12:20:08,2024-05-20 12:34:22,12,0,0,0.0,0.0,4208.0,4.9274,0.0,0,0
V1_T0028,1,2024-05-20 12:41:25,2024-05-20 12:44:19,12,0,0,0.0,0.0,546.0,3.1379,0.0,0,0
V1_T0029,1,2024-05-20 12:46:25,2024-05-20 12:59:18,12,0,0,0.0,0.0,863.0,1.1164,0.0,0,0
V1_T0030,1,2024-05-20 14:10:39,2024-05-20 14:11:01,14,0,0,0.0,0.0,636.0,28.9091,0.0,0,0
V1_T0031,1,2024-05-20 14:22:20,2024-05-20 14:22:25,14,0,0,0.0,0.0,679.0,135.8,0.0,0,0
V1_T0032,1,2024-05-20 14:23:05,2024-05-20 14:25:12,14,0,0,0.0,0.0,118.0,0.9291,0.0,0,0
V1_T0033,1,2024-05-20 14:29:42,2024-05-20 14:34:10,14,0,0,0.0,0.0,516.0,1.9254,0.0,0,0
V1_T0034,1,2024-05-20 14:34:15,2024-05-20 14:34:22,14,0,0,0.0,0.0,5.0,0.7143,0.0,0,0
V1_T0035,1,2024-05-20 14:46:07,2024-05-20 14:49:39,14,0,0,0.0,0.0,889.0,4.1934,0.0,0,0
V1_T0036,1,2024-05-20 15:03:45,2024-05-20 15:03:50,15,0,0,0.0,0.0,847.0,169.4,0.0,0,0
V1_T0037,1,2024-05-20 15:03:52,2024-05-20 15:30:23,15,0,0,0.0,0.0,1592.0,1.0006,0.0,0,1
V1_T0038,1,2024-05-20 15:33:06,2024-05-20 17:00:58,15,0,0,0.0,0.0,5385.0,1.0214,0.0,0,1
V1_T0039,1,2024-05-20 17:01:57,2024-05-20 17:02:52,17,0,0,0.0,0.0,60.0,1.0909,0.0,0,0
V1_T0040,1,2024-05-20 17:02:57,2024-05-20 17:03:04,17,0,0,0.0,0.0,7.0,1.0,0.0,0,0
V1_T0041,1,2024-05-20 17:57:41,2024-05-20 17:59:12,17,0,0,0.0,0.0,3339.0,36.6923,0.0,0,0
V1_T0042,1,2024-05-20 17:59:17,2024-05-20 17:59:28,17,0,0,0.0,0.0,6.0,0.5455,0.0,0,0
V1_T0043,1,2024-05-21 10:00:47,2024-05-21 10:07:52,10,1,0,0.0,0.0,2798.0,6.5835,0.0,0,1
V1_T0044,1,2024-05-21 12:18:00,2024-05-21 12:45:54,12,1,0,0.12,0.462,2014.0,1.2031,0.063,2,1
V1_T0045,1,2024-05-21 15:46:40,2024-05-21 15:46:41,15,1,0,0.0,0.0,3497.0,3497.0,0.0,0,0
V1_T0046,1,2024-05-21 15:47:37,2024-05-21 15:47:39,15,1,0,0.0,0.0,56.0,28.0,0.0,0,0
V1_T0047,1,2024-05-21 15:47:41,2024-05-21 15:47:46,15,1,0,0.0,0.0,2.0,0.4,0.0,0,0
V1_T0048,1,2024-05-21 15:47:56,2024-05-21 15:48:03,15,1,0,0.0,0.0,10.0,1.4286,0.0,0,0
V1_T0049,1,2024-05-21 15:48:10,2024-05-21 15:48:13,15,1,0,0.0,0.0,7.0,2.3333,0.0,0,0
V1_T0050,1,2024-05-21 15:48:16,2024-05-21 15:48:21,15,1,0,0.0,0.0,3.0,0.6,0.0,0,0
V1_T0051,1,2024-05-21 15:49:30,2024-05-21 15:49:45,15,1,0,0.0,0.0,70.0,4.6667,0.0,0,0
V1_T0052,1,2024-05-21 15:49:53,2024-05-21 15:49:56,15,1,0,0.0,0.0,8.0,2.6667,0.0,0,0
V1_T0053,1,2024-05-21 15:49:59,2024-05-21 15:50:00,15,1,0,0.0,0.0,3.0,3.0,0.0,0,0
V1_T0054,1,2024-05-21 15:50:02,2024-05-21 15:56:02,15,1,0,0.0,0.0,339.0,0.9417,0.0,0,1
V1_T0055,1,2024-05-21 15:57:16,2024-05-21 16:03:16,15,1,0,0.0,0.0,381.0,1.0583,0.0,0,0
V1_T0056,1,2024-05-21 16:11:45,2024-05-21 16:12:48,16,1,0,0.0,0.0,571.0,9.0635,0.0,0,1
V1_T0057,1,2024-05-21 16:12:58,2024-05-21 16:13:02,16,1,0,0.0,0.0,10.0,2.5,0.0,0,0
V1_T0058,1,2024-05-21 16:31:10,2024-05-21 16:32:36,16,1,0,0.0,0.0,1150.0,13.3721,0.0,0,0
V1_T0059,1,2024-05-21 16:33:11,2024-05-21 16:35:11,16,1,0,0.0,0.0,98.0,0.8167,0.0,0,0
V1_T0060,1,2024-05-22 09:25:59,2024-05-22 09:26:03,9,2,0,0.0,0.0,1790.0,447.5,0.0,0,0
V1_T0061,1,2024-05-22 09:26:07,2024-05-22 09:35:30,9,2,0,0.0,0.0,549.0,0.9751,0.0,0,1
V1_T0062,1,2024-05-22 10:03:14,2024-05-22 10:03:17,10,2,0,0.0,0.0,4.0,1.3333,0.0,0,0
V1_T0063,1,2024-05-22 10:03:20,2024-05-22 10:07:59,10,2,0,0.0,0.0,227.0,0.8136,0.0,0,0
V1_T0064,1,2024-05-22 11:55:56,2024-05-22 12:03:00,11,2,0,0.0,0.0,3217.0,7.5873,0.0,0,1
V1_T0065,1,2024-05-23 12:40:26,2024-05-23 12:44:44,12,3,0,0.0,0.0,583.0,2.2597,0.0,0,1
V1_T0066,1,2024-05-24 10:08:59,2024-05-24 10:09:55,10,4,0,0.0,0.0,41.0,0.7321,0.0,0,0
V1_T0067,1,2024-05-24 15:30:51,2024-05-24 15:34:48,15,4,0,0.0,0.0,1066.0,4.4979,0.0,0,0
V1_T0068,1,2024-05-24 15:37:58,2024-05-24 15:59:33,15,4,0,0.0,0.0,1264.0,0.9761,0.0,0,1
V1_T0069,1,2024-05-24 16:21:09,2024-05-24 16:29:11,16,4,0,0.0,0.0,430.0,0.8921,0.0,0,1
V1_T0070,1,2024-05-24 16:30:49,2024-05-24 16:30:57,16,4,0,0.0,0.0,98.0,12.25,0.0,0,0
V1_T0071,1,2024-05-24 16:31:01,2024-05-24 16:31:14,16,4,0,0.0,0.0,4.0,0.3077,0.0,0,0
V1_T0072,1,2024-05-24 16:31:24,2024-05-24 16:31:34,16,4,0,0.0,0.0,10.0,1.0,0.0,0,0
V1_T0073,1,2024-05-24 16:31:38,2024-05-24 16:31:51,16,4,0,0.0,0.0,16.0,1.2308,0.0,0,0
V1_T0074,1,2024-05-24 16:36:02,2024-05-24 16:36:15,16,4,0,0.0,0.0,251.0,19.3077,0.0,0,0
V1_T0075,1,2024-05-25 09:49:37,2024-05-25 09:56:03,9,5,1,0.0,0.0,1302.0,3.3731,0.0,0,0
V1_T0076,1,2024-05-25 09:56:06,2024-05-25 09:58:29,9,5,1,0.0,0.0,106.0,0.7413,0.0,0,1
V1_T0077,1,2024-05-25 09:58:33,2024-05-25 09:58:37,9,5,1,0.0,0.0,4.0,1.0,0.0,0,0
V1_T0078,1,2024-05-25 09:58:40,2024-05-25 09:59:04,9,5,1,0.0,0.0,13.0,0.5417,0.0,0,0
V1_T0079,1,2024-05-25 09:59:09,2024-05-25 10:24:08,9,5,1,0.0,0.0,1459.0,0.9733,0.0,0,1
V1_T0080,1,2024-05-25 10:26:51,2024-05-25 10:27:10,10,5,1,0.0,0.0,163.0,8.5789,0.0,0,0
V1_T0081,1,2024-05-25 10:37:46,2024-05-25 11:02:02,10,5,1,0.0,0.0,2048.0,1.4066,0.0,0,1
V1_T0082,1,2024-05-25 11:07:00,2024-05-25 11:17:50,11,5,1,0.0,0.0,913.0,1.4046,0.0,0,1
V1_T0083,1,2024-05-25 12:21:44,2024-05-25 12:23:37,12,5,1,0.0,0.0,249.0,2.2035,0.0,0,1
V1_T0084,1,2024-05-25 12:47:36,2024-05-25 12:51:09,12,5,1,0.0,0.0,1623.0,7.6197,0.0,0,1
V1_T0085,1,2024-05-25 14:41:56,2024-05-25 15:49:21,14,5,1,0.0,0.0,6988.0,1.7276,0.0,0,1
V1_T0086,1,2024-05-27 10:27:00,2024-05-27 10:28:01,10,0,0,0.0,0.0,2560.0,41.9672,0.0,0,1
V1_T0087,1,2024-05-27 17:10:24,2024-05-27 17:37:48,17,0,0,0.0,0.0,1745.0,1.0614,0.0,0,1
V1_T0088,1,2024-05-27 18:06:23,2024-05-27 18:06:34,18,0,0,0.0,0.0,1716.0,156.0,0.0,0,0
V1_T0089,1,2024-05-27 18:06:44,2024-05-27 18:06:45,18,0,0,0.0,0.0,10.0,10.0,0.0,0,0
V1_T0090,1,2024-05-27 18:06:48,2024-05-27 18:07:55,18,0,0,0.0,0.0,40.0,0.597,0.0,0,0
V1_T0091,1,2024-05-27 18:08:11,2024-05-27 18:08:18,18,0,0,0.0,0.0,16.0,2.2857,0.0,0,0
V1_T0092,1,2024-05-27 18:08:30,2024-05-27 18:08:35,18,0,0,0.0,0.0,12.0,2.4,0.0,0,0
V1_T0093,1,2024-05-28 09:44:16,2024-05-28 10:08:07,9,1,0,0.0,0.0,1411.0,0.986,0.0,0,1
V1_T0094,1,2024-05-28 10:09:03,2024-05-28 10:11:25,10,1,0,0.0,0.0,179.0,1.2606,0.0,0,0
V1_T0095,1,2024-05-28 10:32:02,2024-05-28 10:32:48,10,1,0,0.0,0.0,1237.0,26.8913,0.0,0,0
V1_T0096,1,2024-05-28 10:32:51,2024-05-28 10:51:54,10,1,0,0.0,0.0,1120.0,0.9799,0.0,0,0
V1_T0097,1,2024-05-28 12:13:46,2024-05-28 12:24:27,12,1,0,0.0,0.0,1871.0,2.9189,0.0,0,1
V1_T0098,1,2024-05-28 12:26:10,2024-05-28 12:32:29,12,1,0,0.0,0.0,472.0,1.2454,0.0,0,1
V1_T0099,1,2024-05-28 12:50:54,2024-05-28 12:54:27,12,1,0,0.0,0.0,1289.0,6.0516,0.0,0,1
V1_T0100,1,2024-05-28 16:07:30,2024-05-28 16:09:57,16,1,0,0.0,0.0,692.0,4.7075,0.0,0,1
V1_T0101,1,2024-05-28 16:14:49,2024-05-28 16:27:56,16,1,0,10.27,13.4411,779.0,0.9898,1.539,2,1
V1_T0102,1,2024-05-28 16:58:41,2024-05-28 17:01:13,16,1,0,0.0,0.0,1969.0,12.9539,0.0,0,1
V1_T0103,1,2024-05-28 17:01:16,2024-05-28 17:02:20,17,1,0,0.0,0.0,33.0,0.5156,0.0,0,0
V1_T0104,1,2024-05-28 17:02:40,2024-05-28 17:32:45,17,1,0,12.58,12.6139,816.0,0.4521,5.437,5,1
V1_T0105,1,2024-05-31 08:37:53,2024-05-31 08:58:56,8,4,0,0.0,0.0,2982.0,2.361,0.0,0,1
V1_T0106,1,2024-08-01 20:24:33,2024-08-02 07:01:47,20,3,0,35.91,28.7987,13506.0,0.3532,378.305,53,1
V1_T0107,1,2024-08-02 08:02:08,2024-08-02 19:33:29,8,4,0,26.72,26.5832,20170.0,0.4862,296.992,60,1
V1_T0108,1,2024-08-02 20:20:12,2024-08-03 06:52:47,20,4,0,35.66,27.8365,13237.0,0.3488,383.383,62,1
V1_T0109,1,2024-08-03 08:19:24,2024-08-03 18:46:37,8,5,1,24.25,24.0389,17525.0,0.4657,236.781,57,1
V1_T0110,1,2024-08-03 23:04:26,2024-08-04 08:02:32,23,5,1,34.3,30.7356,12661.0,0.3922,293.984,41,1
V1_T0111,1,2024-08-04 08:15:58,2024-08-04 16:44:41,8,6,1,28.11,29.8253,13691.0,0.4485,229.485,39,1
V1_T0112,1,2024-08-05 07:38:06,2024-08-05 07:38:07,7,0,0,0.0,0.0,2073.0,2073.0,0.0,0,0
V1_T0113,1,2024-08-05 07:43:03,2024-08-05 18:59:42,7,0,0,23.55,27.5281,20804.0,0.5124,238.804,49,1
V1_T0114,1,2024-08-05 19:14:03,2024-08-06 05:01:03,19,0,0,33.89,26.3268,10619.0,0.3015,335.961,41,1
V1_T0115,1,2024-08-06 07:57:30,2024-08-06 17:12:50,7,1,0,27.35,27.9843,17370.0,0.5213,236.789,60,1
V1_T0116,1,2024-08-06 17:17:29,2024-08-06 19:35:27,17,1,0,48.14,34.2447,1975.0,0.2386,116.063,10,1
V1_T0117,1,2024-08-07 08:29:38,2024-08-07 19:43:41,8,2,0,33.57,26.8891,13038.0,0.3224,377.032,71,1
